"work_year";"experience_level";"employment_type";"job_title";"salary_currency";"salary_in_usd";"employee_residence";"remote_ratio";"company_location";"company_size"
2023;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";150000;"US";100;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";154000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";160000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";160000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";165000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";182500;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";206000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";206000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"GBP";42533;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";43809;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";43809;"GB";100;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";46178;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";48609;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";54685;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";54685;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";60761;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"USD";52500;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";52500;"US";100;"US";"M"
2023;"MI";"FT";"Data Analyst";"GBP";72914;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";72914;"HR";0;"HR";"M"
2023;"MI";"FT";"Data Analyst";"USD";60000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";61200;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";64500;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"GBP";78990;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";78990;"GB";100;"GB";"M"
2023;"MI";"FT";"Data Analyst";"USD";65000;"US";100;"US";"M"
2023;"MI";"FT";"Data Analyst";"GBP";85066;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"USD";72000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";75000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";75000;"US";100;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";79000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"GBP";97218;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"USD";80000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";80000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";80000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";80000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";83500;"US";100;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";85000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";85000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"GBP";109371;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Analyst";"GBP";109371;"HR";0;"HR";"M"
2023;"MI";"FT";"Data Analyst";"USD";90000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";90000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analyst";"USD";95000;"US";100;"US";"M"
2023;"MI";"FT";"Data Analytics Lead";"INR";17509;"IN";50;"SG";"M"
2023;"MI";"FT";"Data Analytics Manager";"USD";140000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analytics Manager";"USD";140000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analytics Manager";"USD";140000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analytics Manager";"USD";155000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analytics Manager";"USD";155000;"US";0;"US";"M"
2023;"MI";"FT";"Data Analytics Manager";"USD";155000;"US";0;"US";"M"
2023;"MI";"FT";"Data Architect";"USD";106500;"US";0;"US";"M"
2023;"MI";"FT";"Data Architect";"USD";106500;"US";0;"US";"M"
2023;"MI";"FT";"Data Architect";"USD";167500;"US";0;"US";"M"
2023;"MI";"FT";"Data Architect";"USD";167500;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";1e+05;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";1e+05;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";1e+05;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";1e+05;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";102000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";102000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"GBP";127599;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Engineer";"USD";105000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";115092;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";116000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";120000;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";120000;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";125000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";125000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";125000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";140000;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";143865;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";146000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";146000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";149600;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";149600;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";150000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";151000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";154000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";162500;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";162500;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";162500;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";162500;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";180000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";2e+05;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";250000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";250000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";260000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"EUR";48289;"SI";100;"SI";"M"
2023;"MI";"FT";"Data Engineer";"GBP";57723;"GB";100;"GB";"M"
2023;"MI";"FT";"Data Engineer";"GBP";63192;"GB";100;"GB";"M"
2023;"MI";"FT";"Data Engineer";"EUR";59020;"ES";100;"ES";"M"
2023;"MI";"FT";"Data Engineer";"GBP";66837;"GB";100;"GB";"M"
2023;"MI";"FT";"Data Engineer";"USD";60000;"MX";100;"MX";"M"
2023;"MI";"FT";"Data Engineer";"USD";60400;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"EUR";66531;"ES";100;"ES";"M"
2023;"MI";"FT";"Data Engineer";"EUR";75116;"SI";100;"SI";"M"
2023;"MI";"FT";"Data Engineer";"GBP";85066;"GB";100;"GB";"M"
2023;"MI";"FT";"Data Engineer";"USD";70000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";70000;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";70000;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";72000;"MX";100;"MX";"M"
2023;"MI";"FT";"Data Engineer";"USD";75000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";75000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";75000;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";80000;"ES";100;"ES";"M"
2023;"MI";"FT";"Data Engineer";"GBP";103294;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Engineer";"USD";90000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";90000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";90000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";90000;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";90000;"US";100;"US";"M"
2023;"MI";"FT";"Data Engineer";"GBP";115447;"GB";100;"GB";"L"
2023;"MI";"FT";"Data Engineer";"USD";95000;"ES";100;"ES";"M"
2023;"MI";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2023;"MI";"FT";"Data Engineer";"USD";95000;"US";100;"US";"M"
2023;"MI";"FT";"Data Infrastructure Engineer";"USD";160000;"US";100;"US";"M"
2023;"MI";"FT";"Data Infrastructure Engineer";"USD";183310;"US";0;"US";"M"
2023;"MI";"FT";"Data Infrastructure Engineer";"USD";190000;"US";0;"US";"M"
2023;"MI";"FT";"Data Infrastructure Engineer";"USD";190000;"US";100;"US";"M"
2023;"MI";"FT";"Data Manager";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Manager";"USD";135000;"US";0;"US";"M"
2023;"MI";"FT";"Data Science Consultant";"USD";70000;"US";0;"US";"M"
2023;"MI";"FT";"Data Science Consultant";"USD";90000;"US";0;"US";"M"
2023;"MI";"FT";"Data Science Lead";"GBP";60761;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Science Lead";"GBP";72914;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Science Manager";"USD";104500;"US";0;"US";"M"
2023;"MI";"FT";"Data Science Manager";"USD";195000;"US";0;"US";"M"
2023;"MI";"FT";"Data Science Manager";"USD";220000;"US";0;"US";"M"
2023;"MI";"FT";"Data Science Manager";"USD";70000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";1e+05;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";1e+05;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";105000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";106250;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";115360;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";116990;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";120000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";128750;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";140000;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"INR";17022;"IN";100;"IN";"L"
2023;"MI";"FT";"Data Scientist";"USD";145000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";145000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";150000;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";150000;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";151410;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";165000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";170000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";180000;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";183310;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";183310;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";187500;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";2e+05;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";40000;"FR";50;"FR";"L"
2023;"MI";"FT";"Data Scientist";"GBP";51039;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Scientist";"GBP";51039;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Scientist";"EUR";48289;"ES";0;"ES";"M"
2023;"MI";"FT";"Data Scientist";"GBP";54685;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Scientist";"EUR";53654;"RO";50;"RO";"L"
2023;"MI";"FT";"Data Scientist";"HKD";65062;"HK";0;"HK";"L"
2023;"MI";"FT";"Data Scientist";"USD";51962;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"EUR";59020;"ES";0;"ES";"M"
2023;"MI";"FT";"Data Scientist";"GBP";66837;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Scientist";"EUR";60093;"AT";100;"DE";"M"
2023;"MI";"FT";"Data Scientist";"EUR";64385;"FR";50;"FR";"M"
2023;"MI";"FT";"Data Scientist";"GBP";72914;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Scientist";"GBP";78990;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Scientist";"GBP";85066;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Scientist";"EUR";80481;"IE";0;"IE";"M"
2023;"MI";"FT";"Data Scientist";"USD";82920;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"THB";24740;"TH";50;"TH";"L"
2023;"MI";"FT";"Data Scientist";"EUR";96578;"IE";0;"IE";"M"
2023;"MI";"FT";"Data Scientist";"GBP";109371;"GB";0;"GB";"M"
2023;"MI";"FT";"Data Scientist";"USD";90000;"US";0;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";93918;"US";100;"US";"M"
2023;"MI";"FT";"Data Scientist";"USD";97750;"US";100;"US";"M"
2023;"MI";"FT";"Data Specialist";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Data Specialist";"USD";80000;"US";0;"US";"M"
2023;"MI";"FT";"Deep Learning Engineer";"USD";1e+05;"US";100;"US";"M"
2023;"MI";"FT";"Deep Learning Engineer";"USD";150000;"US";100;"US";"M"
2023;"MI";"FT";"ETL Engineer";"GBP";57723;"GB";100;"GB";"M"
2023;"MI";"FT";"ETL Engineer";"GBP";85066;"GB";100;"GB";"M"
2023;"MI";"FT";"Financial Data Analyst";"USD";130000;"US";100;"US";"L"
2023;"MI";"FT";"Head of Data Science";"INR";60795;"IN";50;"IN";"L"
2023;"MI";"FT";"Insight Analyst";"GBP";42533;"GB";0;"GB";"M"
2023;"MI";"FT";"Insight Analyst";"GBP";51039;"GB";0;"GB";"M"
2023;"MI";"FT";"Lead Data Analyst";"INR";18238;"IN";50;"IN";"L"
2023;"MI";"FT";"Lead Data Analyst";"USD";68000;"US";0;"US";"L"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";121523;"GB";0;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";121523;"GB";0;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";110000;"US";100;"US";"L"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";145828;"GB";0;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";126277;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";130000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";135000;"US";50;"US";"L"
2023;"MI";"FT";"Machine Learning Engineer";"USD";140000;"US";100;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";145000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";148500;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";150000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";150000;"US";100;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";150450;"US";100;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";175000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";175000;"US";100;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";180000;"US";100;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";2e+05;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";219000;"US";50;"US";"L"
2023;"MI";"FT";"Machine Learning Engineer";"USD";250000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";250000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";280700;"US";100;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";3e+05;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";36000;"MX";100;"MX";"S"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";46178;"GB";100;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";48609;"GB";100;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";58331;"GB";100;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";50000;"AM";0;"AM";"S"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";63192;"GB";100;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";67141;"GB";0;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";75344;"GB";100;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";97218;"GB";0;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"USD";87000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Engineer";"GBP";109006;"GB";0;"GB";"M"
2023;"MI";"FT";"Machine Learning Engineer";"EUR";96578;"NL";100;"NL";"L"
2023;"MI";"FT";"Machine Learning Engineer";"USD";90000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Infrastructure Engineer";"USD";171600;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Infrastructure Engineer";"USD";205920;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Research Engineer";"GBP";72914;"GB";0;"GB";"L"
2023;"MI";"FT";"Machine Learning Scientist";"USD";125000;"US";0;"US";"S"
2023;"MI";"FT";"Machine Learning Scientist";"USD";2e+05;"US";0;"US";"S"
2023;"MI";"FT";"Machine Learning Scientist";"USD";220000;"US";0;"US";"M"
2023;"MI";"FT";"Machine Learning Scientist";"USD";230000;"US";0;"US";"M"
2023;"MI";"FT";"ML Engineer";"USD";147000;"US";0;"US";"M"
2023;"MI";"FT";"ML Engineer";"USD";160000;"US";0;"US";"M"
2023;"MI";"FT";"MLOps Engineer";"USD";124000;"US";100;"US";"M"
2023;"MI";"FT";"MLOps Engineer";"USD";134000;"US";100;"US";"M"
2023;"MI";"FT";"Product Data Analyst";"INR";16414;"IN";100;"IN";"L"
2023;"MI";"FT";"Research Engineer";"USD";1e+05;"US";100;"US";"M"
2023;"MI";"FT";"Research Engineer";"USD";120000;"US";100;"US";"M"
2023;"MI";"FT";"Research Engineer";"USD";2e+05;"US";0;"US";"M"
2023;"MI";"FT";"Research Engineer";"USD";230000;"US";0;"US";"M"
2023;"MI";"FT";"Research Scientist";"USD";125000;"US";0;"US";"M"
2023;"MI";"FT";"Research Scientist";"USD";125000;"US";100;"US";"M"
2023;"MI";"FT";"Research Scientist";"USD";150000;"US";100;"US";"M"
2023;"MI";"FT";"Research Scientist";"USD";151800;"US";100;"US";"M"
2023;"MI";"FT";"Research Scientist";"GBP";195895;"GB";0;"GB";"M"
2023;"MI";"FT";"Research Scientist";"USD";185000;"US";0;"US";"M"
2023;"MI";"FT";"Research Scientist";"USD";185000;"US";100;"US";"M"
2023;"MI";"FT";"Research Scientist";"USD";210000;"US";100;"US";"M"
2023;"MI";"FT";"Research Scientist";"USD";340000;"US";100;"US";"M"
2023;"MI";"FT";"Research Scientist";"USD";70000;"US";0;"US";"M"
2023;"MI";"FT";"Research Scientist";"GBP";102772;"GB";0;"GB";"M"
2023;"MI";"FT";"Research Scientist";"USD";85000;"US";0;"US";"M"
2023;"MI";"FT";"Software Data Engineer";"SGD";75020;"SG";100;"SG";"L"
2023;"SE";"FL";"Machine Learning Researcher";"USD";50000;"UA";50;"UA";"S"
2023;"SE";"FL";"Software Data Engineer";"USD";50000;"NG";50;"AU";"M"
2023;"SE";"FT";"AI Developer";"USD";108000;"UA";0;"UA";"M"
2023;"SE";"FT";"AI Developer";"USD";60000;"UA";0;"UA";"M"
2023;"SE";"FT";"AI Scientist";"ILS";423834;"IL";0;"IL";"L"
2023;"SE";"FT";"Analytics Engineer";"USD";106000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";112000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";113000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";116450;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";117100;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";120000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";120000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";130000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";130000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";138750;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";143200;"GB";100;"GB";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";143200;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";143860;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";143860;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";143860;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";150000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";150000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";152500;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";152900;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";167000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";170000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";173000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";175000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";175000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";179820;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";179820;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";179820;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";183500;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";190000;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";197000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";2e+05;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";207000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";214000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";214200;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";230000;"GB";100;"GB";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";230000;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";231250;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";275300;"US";100;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";289800;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";289800;"US";0;"US";"M"
2023;"SE";"FT";"Analytics Engineer";"USD";87000;"US";0;"US";"M"
2023;"SE";"FT";"Applied Data Scientist";"AUD";68318;"AU";100;"FI";"M"
2023;"SE";"FT";"Applied Machine Learning Scientist";"USD";90000;"US";100;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";126100;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";136000;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";136000;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";136000;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";136000;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";136000;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";136000;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";136000;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";136000;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";142000;"US";100;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";159100;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";159100;"US";0;"US";"L"
2023;"SE";"FT";"Applied Scientist";"USD";180000;"US";0;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";184000;"US";100;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";184000;"US";100;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";184000;"US";100;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";196000;"US";100;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";205000;"US";0;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";205000;"US";100;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";205000;"US";100;"US";"M"
2023;"SE";"FT";"Applied Scientist";"USD";222200;"US";0;"US";"L"
